order_id,order_date,category,region,channel,customer_segment,payment_method,customer_id,unit_price,quantity,discount_pct_of_price,revenue,satisfaction_score,delivery_days
ORD-101009,2025-01-15,Apparel,Central,Mobile App,VIP,Credit Card,CUST-2084,31.74,2,17.7,61.76,3.0,4.0
ORD-103956,2025-01-15,Home & Garden,North,In-Store,Returning,PayPal,CUST-1504,476.35,2,7.9,1037.3,3.7,1.0
ORD-104511,2025-01-16,Toys,North,Online,Returning,Credit Card,CUST-2855,51.03,1,3.2,58.42,3.7,2.0
ORD-100892,2025-01-16,Toys,South,In-Store,New,Debit Card,CUST-2889,82.18,1,8.7,88.74,3.3,1.0
ORD-103551,2025-01-16,Home & Garden,South,Online,New,PayPal,CUST-1577,339.9,1,9.1,365.41,4.4,5.0
ORD-104739,2025-01-16,Beauty,West,Online,New,Debit Card,CUST-3429,10.1,2,8.2,21.93,3.1,3.0
ORD-103866,2025-01-16,Home & Garden,North,Online,New,PayPal,CUST-1324,156.49,3,9.6,501.93,3.9,4.0
ORD-102776,2025-01-16,Home & Garden,West,Online,New,Credit Card,CUST-1439,285.45,1,14.4,288.98,4.1,6.0
ORD-102731,2025-01-16,Toys,West,Mobile App,Returning,PayPal,CUST-1874,69.84,5,7.2,383.25,4.8,4.0
ORD-104031,2025-01-16,Toys,North,Online,New,Debit Card,CUST-1811,16.98,2,0.0,40.16,3.7,6.0
ORD-104991,2025-01-16,Toys,South,In-Store,New,Credit Card,CUST-1937,16.18,2,1.4,37.74,4.2,
ORD-104613,2025-01-16,Home & Garden,North,In-Store,New,PayPal,CUST-2336,145.82,1,0.1,172.28,3.7,2.0
ORD-102476,2025-01-16,Home & Garden,West,Online,Returning,Debit Card,CUST-1117,132.35,2,4.3,299.59,3.8,4.0
ORD-102431,2025-01-16,Sports,West,Online,Returning,Credit Card,CUST-1541,10.69,3,6.7,35.39,4.2,4.0
ORD-101799,2025-01-16,Sports,North,In-Store,VIP,Debit Card,CUST-2195,290.17,1,17.5,283.12,4.5,0.0
ORD-100577,2025-01-17,Sports,South,In-Store,Returning,PayPal,CUST-1066,40.43,4,1.1,189.23,2.6,1.0
ORD-100711,2025-01-17,Sports,Central,Online,Returning,Debit Card,CUST-3480,25.42,2,6.7,56.12,3.6,4.0
ORD-103391,2025-01-17,Home & Garden,South,In-Store,New,PayPal,CUST-3356,195.55,3,13.2,602.47,4.2,0.0
ORD-100678,2025-01-17,Electronics,East,Online,Returning,Debit Card,CUST-1793,234.41,1,5.5,262.09,3.4,3.0
ORD-103936,2025-01-17,Home & Garden,South,Online,Returning,Credit Card,CUST-3412,176.55,1,10.7,186.53,3.8,5.0
ORD-103336,2025-01-17,Beauty,South,Online,Returning,Debit Card,CUST-1261,85.24,3,9.3,274.42,4.0,6.0
ORD-101310,2025-01-18,Home & Garden,West,Online,Returning,Debit Card,CUST-2029,98.17,1,6.3,108.88,3.4,5.0
ORD-104548,2025-01-18,Home & Garden,East,Online,Returning,Debit Card,CUST-1769,106.38,1,5.3,119.24,4.8,6.0
ORD-101858,2025-01-18,Home & Garden,East,Online,Returning,PayPal,CUST-3316,367.59,3,6.2,1224.34,4.2,7.0
ORD-103468,2025-01-18,Sports,East,Online,New,PayPal,CUST-3478,142.95,1,11.4,149.91,4.6,3.0
ORD-102488,2025-01-18,Toys,South,Online,Returning,Credit Card,CUST-1587,118.85,1,6.0,132.23,3.9,4.0
ORD-101664,2025-01-18,Sports,East,Online,Returning,Debit Card,CUST-1813,36.22,10,4.1,411.13,4.4,6.0
ORD-101073,2025-01-18,Home & Garden,South,In-Store,Returning,Gift Card,CUST-2343,445.16,2,4.2,1009.55,4.3,0.0
ORD-102028,2025-01-19,Apparel,West,Online,Returning,Gift Card,CUST-2702,191.07,4,0.0,904.99,4.0,3.0
ORD-100996,2025-01-19,Sports,North,Online,New,PayPal,CUST-1416,237.42,1,4.8,267.64,3.9,5.0
ORD-101194,2025-01-19,Beauty,West,Online,Returning,PayPal,CUST-2398,145.54,1,5.9,162.17,4.1,6.0
ORD-103264,2025-01-19,Home & Garden,East,Online,New,Debit Card,CUST-2505,328.43,1,0.0,388.9,4.7,4.0
ORD-102517,2025-01-19,Home & Garden,West,Mobile App,Returning,Debit Card,CUST-3492,34.31,3,11.5,107.86,4.0,3.0
ORD-102608,2025-01-19,Home & Garden,Central,Online,Returning,Debit Card,CUST-1021,359.39,3,14.9,1086.45,4.4,7.0
ORD-104369,2025-01-19,Home & Garden,North,In-Store,Returning,Debit Card,CUST-1386,321.79,3,6.1,1073.37,3.5,0.0
ORD-100010,2025-01-19,Home & Garden,East,Online,Returning,PayPal,CUST-1558,456.97,3,2.5,1582.72,4.8,
ORD-104812,2025-01-20,Apparel,North,Online,Returning,Credit Card,CUST-1483,38.29,4,7.6,167.64,3.4,
ORD-103772,2025-01-20,Home & Garden,Central,Online,Returning,PayPal,CUST-1761,474.0,5,12.6,2453.73,3.9,7.0
ORD-103538,2025-01-20,Apparel,East,In-Store,New,Debit Card,CUST-2651,52.2,2,7.5,114.4,4.4,0.0
ORD-104218,2025-01-20,Sports,East,In-Store,Returning,PayPal,CUST-3271,237.85,1,9.3,255.55,4.1,2.0
ORD-104919,2025-01-20,Electronics,North,In-Store,New,Credit Card,CUST-2317,1093.57,3,2.8,3777.48,4.4,0.0
ORD-103359,2025-01-20,Apparel,East,Mobile App,New,PayPal,CUST-3085,146.48,4,7.1,644.8,4.0,5.0
ORD-104835,2025-01-20,Toys,East,Mobile App,Returning,Credit Card,CUST-1962,98.75,1,6.3,109.61,3.7,3.0
ORD-103727,2025-01-20,Apparel,West,Mobile App,New,Credit Card,CUST-2399,20.55,3,0.0,73.03,4.6,5.0
ORD-103043,2025-01-21,Home & Garden,West,In-Store,Returning,Credit Card,CUST-2823,279.66,2,12.0,583.29,4.4,0.0
ORD-103737,2025-01-21,Sports,West,Online,Returning,Gift Card,CUST-2122,96.4,2,5.7,215.46,3.1,5.0
ORD-101956,2025-01-21,Electronics,North,Online,Returning,PayPal,CUST-1245,639.29,1,19.0,613.66,4.1,3.0
ORD-103645,2025-01-21,Sports,West,Online,New,PayPal,CUST-1918,145.0,1,0.4,171.15,4.7,5.0
ORD-100994,2025-01-22,Electronics,East,In-Store,New,PayPal,CUST-1737,135.98,1,0.0,161.21,2.7,0.0
ORD-101298,2025-01-22,Apparel,North,Online,VIP,PayPal,CUST-2542,98.69,1,18.3,95.59,4.2,5.0
ORD-100487,2025-01-22,Home & Garden,Central,Online,New,Gift Card,CUST-1868,352.61,2,6.2,784.24,2.6,6.0
ORD-102410,2025-01-22,Electronics,North,Online,New,Debit Card,CUST-2776,272.8,1,1.0,320.18,3.0,5.0
ORD-101500,2025-01-22,Sports,Central,In-Store,New,Debit Card,CUST-2508,255.14,2,0.0,604.96,,0.0
ORD-101391,2025-01-22,Sports,West,Mobile App,Returning,Credit Card,CUST-1555,193.57,1,2.7,223.29,4.2,6.0
ORD-104151,2025-01-22,Toys,East,In-Store,Returning,Credit Card,CUST-1506,100.74,5,7.0,555.36,4.2,1.0
ORD-101919,2025-01-22,Home & Garden,Central,Online,VIP,Gift Card,CUST-1262,409.09,2,2.8,942.83,4.2,5.0
ORD-104057,2025-01-22,Electronics,Central,In-Store,New,Debit Card,CUST-2346,460.25,2,0.0,1091.3,3.6,0.0
ORD-102948,2025-01-23,Home & Garden,North,Mobile App,Returning,Credit Card,CUST-1056,191.43,1,0.0,227.04,4.2,4.0
ORD-101990,2025-01-23,Home & Garden,South,In-Store,Returning,Credit Card,CUST-1029,302.26,1,10.3,321.56,3.3,1.0
ORD-101901,2025-01-23,Sports,West,Online,VIP,PayPal,CUST-2115,24.95,1,8.1,27.19,4.9,5.0
ORD-102047,2025-01-23,Apparel,West,Online,Returning,PayPal,CUST-2098,126.28,5,7.6,691.94,4.1,5.0
ORD-103477,2025-01-23,Apparel,North,Mobile App,Returning,PayPal,CUST-3487,26.2,1,10.1,27.94,5.0,3.0
ORD-103495,2025-01-23,Apparel,West,In-Store,Returning,Gift Card,CUST-2973,102.15,2,7.1,225.1,3.5,1.0
ORD-100506,2025-01-23,Home & Garden,East,In-Store,VIP,Gift Card,CUST-2618,345.86,4,12.1,1442.26,3.6,1.0
ORD-102538,2025-01-23,Beauty,East,Online,New,Debit Card,CUST-1557,58.23,1,5.0,65.61,3.5,4.0
ORD-102592,2025-01-23,Apparel,North,Online,Returning,Gift Card,CUST-1223,38.19,1,3.2,43.84,4.4,8.0
ORD-104271,2025-01-23,Home & Garden,East,Mobile App,New,Credit Card,CUST-3435,20.71,2,9.8,44.31,,4.0
ORD-101957,2025-01-23,Home & Garden,North,Online,VIP,Debit Card,CUST-3413,476.03,1,11.8,497.96,3.8,4.0
ORD-101163,2025-01-23,Sports,Central,Online,Returning,Debit Card,CUST-1402,68.84,1,3.3,78.95,5.0,2.0
ORD-101146,2025-01-23,Apparel,West,In-Store,New,Gift Card,CUST-1601,111.95,1,4.1,127.33,3.6,1.0
ORD-100350,2025-01-24,Apparel,East,In-Store,Returning,PayPal,CUST-2231,68.4,1,10.6,72.55,3.5,3.0
ORD-101668,2025-01-24,Home & Garden,North,In-Store,Returning,Debit Card,CUST-1051,336.03,1,10.2,358.03,3.6,0.0
ORD-103016,2025-01-24,Electronics,North,In-Store,New,PayPal,CUST-1887,965.92,1,0.0,1146.07,4.5,1.0
ORD-103776,2025-01-24,Electronics,North,Online,New,Debit Card,CUST-1368,735.82,2,0.0,1746.11,3.1,6.0
ORD-103896,2025-01-24,Beauty,West,Online,New,Gift Card,CUST-2199,99.61,1,5.1,112.16,4.0,4.0
ORD-101552,2025-01-24,Home & Garden,Central,Mobile App,Returning,Debit Card,CUST-2833,21.26,1,6.2,23.66,3.3,3.0
ORD-102606,2025-01-24,Electronics,South,Online,Returning,Gift Card,CUST-1562,259.77,2,3.1,597.33,4.6,4.0
ORD-104223,2025-01-24,Electronics,South,Online,VIP,Gift Card,CUST-2900,366.42,4,11.7,1535.57,4.6,8.0
ORD-100746,2025-01-24,Apparel,North,Mobile App,Returning,PayPal,CUST-1363,160.74,2,7.6,352.45,4.8,3.0
ORD-100655,2025-01-24,Apparel,Central,Mobile App,New,Credit Card,CUST-2574,173.64,1,0.0,206.03,3.8,6.0
ORD-101724,2025-01-25,Electronics,North,Online,New,Debit Card,CUST-1901,692.03,5,4.8,3910.01,4.5,6.0
ORD-104818,2025-01-25,Home & Garden,East,Online,New,PayPal,CUST-1784,486.99,2,0.0,1156.1,3.3,5.0
ORD-104501,2025-01-25,Toys,South,Online,New,Credit Card,CUST-2347,58.94,3,3.2,203.17,3.9,5.0
ORD-102765,2025-01-25,Electronics,South,Online,VIP,Credit Card,CUST-1905,182.21,3,12.6,567.09,4.8,8.0
ORD-101340,2025-01-25,Sports,North,Online,Returning,Credit Card,CUST-1570,342.96,10,17.0,3378.84,3.8,4.0
ORD-101334,2025-01-25,Apparel,South,In-Store,New,Debit Card,CUST-1314,178.19,1,4.0,203.05,4.9,0.0
ORD-101900,2025-01-25,Beauty,West,Online,Returning,Gift Card,CUST-1555,27.91,1,14.5,28.33,4.5,4.0
ORD-102309,2025-01-25,Home & Garden,West,Online,Returning,PayPal,CUST-2264,383.92,1,12.6,398.29,2.8,5.0
ORD-104096,2025-01-26,Apparel,South,Online,Returning,Debit Card,CUST-1319,121.96,1,5.6,136.71,3.8,5.0
ORD-101635,2025-01-26,Electronics,West,Online,Returning,PayPal,CUST-2920,366.37,2,12.0,765.69,4.5,4.0
ORD-102793,2025-01-26,Sports,South,In-Store,New,Gift Card,CUST-2940,159.05,1,0.0,188.87,3.9,3.0
ORD-100647,2025-01-26,Sports,North,Online,Returning,Gift Card,CUST-1153,199.58,1,5.9,223.01,4.4,5.0
ORD-100605,2025-01-26,Sports,North,In-Store,Returning,Debit Card,CUST-2782,34.69,3,4.3,118.27,4.3,2.0
ORD-104911,2025-01-27,Sports,West,Mobile App,Returning,PayPal,CUST-3178,33.45,1,1.3,39.22,3.8,5.0
ORD-102665,2025-01-27,Sports,Central,Online,Returning,Credit Card,CUST-2287,117.37,1,6.6,130.23,,2.0
ORD-102895,2025-01-27,Apparel,South,Mobile App,VIP,PayPal,CUST-2706,31.27,1,6.9,34.58,4.4,1.0
ORD-101921,2025-01-27,Electronics,North,In-Store,Returning,Debit Card,CUST-1736,503.34,1,10.2,536.95,4.3,0.0
ORD-100560,2025-01-27,Home & Garden,East,Online,Returning,Credit Card,CUST-1230,233.63,1,12.5,242.85,3.7,6.0
ORD-104479,2025-01-27,Sports,Central,Mobile App,New,Debit Card,CUST-1760,87.97,1,1.4,103.04,4.5,4.0
ORD-100930,2025-01-27,Home & Garden,North,Mobile App,Returning,PayPal,CUST-1573,126.82,1,3.8,144.93,3.4,6.0
ORD-104827,2025-01-27,Home & Garden,North,In-Store,VIP,PayPal,CUST-1955,101.55,2,12.5,211.11,5.0,2.0
ORD-102350,2025-01-28,Electronics,South,In-Store,Returning,Gift Card,CUST-1388,245.7,1,0.0,292.0,2.8,1.0
ORD-103298,2025-01-28,Sports,Central,Online,Returning,Credit Card,CUST-1953,207.01,1,6.7,229.53,4.8,6.0
ORD-102335,2025-01-28,Beauty,North,Online,Returning,PayPal,CUST-2281,63.9,2,14.6,129.71,4.0,5.0
ORD-104522,2025-01-28,Apparel,South,Online,VIP,Gift Card,CUST-2930,189.8,1,7.3,209.1,4.4,3.0
ORD-103466,2025-01-28,Beauty,East,In-Store,Returning,Debit Card,CUST-2656,35.11,2,0.0,83.45,3.6,0.0
ORD-103678,2025-01-28,Apparel,Central,Online,New,Gift Card,CUST-2022,197.17,1,15.2,198.7,4.1,6.0
ORD-103344,2025-01-28,Home & Garden,North,Mobile App,Returning,Gift Card,CUST-2662,481.43,1,0.0,572.14,3.7,6.0
ORD-100538,2025-01-29,Electronics,North,Online,VIP,Credit Card,CUST-2477,1079.89,1,16.9,1066.91,5.0,7.0
ORD-101139,2025-01-29,Home & Garden,North,Online,VIP,PayPal,CUST-1590,33.77,1,4.7,38.26,5.0,4.0
ORD-103110,2025-01-29,Electronics,North,Online,Returning,Debit Card,CUST-1741,558.36,1,4.6,633.3,3.4,9.0
ORD-104820,2025-01-29,Electronics,East,Online,Returning,Gift Card,CUST-3312,316.82,4,9.4,1365.05,4.7,3.0
ORD-100876,2025-01-29,Electronics,West,Online,Returning,Gift Card,CUST-2058,823.28,2,7.2,1816.65,4.5,3.0
ORD-104887,2025-01-29,Electronics,East,In-Store,Returning,Credit Card,CUST-3496,865.37,2,3.3,1989.78,3.7,0.0
ORD-102138,2025-01-29,Electronics,East,Online,Returning,,CUST-1762,448.64,5,5.8,2512.27,3.8,6.0
ORD-101379,2025-01-30,Apparel,East,Online,Returning,Gift Card,CUST-3449,134.14,2,14.6,272.5,4.2,4.0
ORD-103636,2025-01-30,Toys,Central,Mobile App,New,Gift Card,CUST-3102,6.92,2,2.6,16.03,3.9,4.0
ORD-102820,2025-01-30,Electronics,West,In-Store,New,Debit Card,CUST-3254,637.73,1,1.5,747.13,4.6,2.0
ORD-101258,2025-01-30,Toys,South,Online,New,Gift Card,CUST-2548,74.93,1,0.6,88.59,4.0,5.0
ORD-102923,2025-01-30,Electronics,South,Online,New,Debit Card,CUST-2256,234.07,1,3.2,269.49,4.8,3.0
ORD-103340,2025-01-30,Apparel,West,In-Store,Returning,Debit Card,CUST-1406,158.93,2,0.0,378.06,4.1,1.0
ORD-100926,2025-01-30,Electronics,West,Mobile App,VIP,Debit Card,CUST-2827,755.77,1,14.2,771.26,4.9,8.0
ORD-104030,2025-01-30,Apparel,East,In-Store,VIP,Debit Card,CUST-3478,120.88,2,18.2,235.21,3.7,0.0
ORD-101847,2025-01-31,Beauty,West,Mobile App,New,PayPal,CUST-3376,46.84,3,6.8,155.83,3.2,3.0
ORD-100916,2025-01-31,Sports,Central,Mobile App,New,PayPal,CUST-3087,244.81,3,0.4,870.38,4.8,5.0
ORD-104022,2025-01-31,Electronics,Central,Mobile App,Returning,Debit Card,CUST-1434,1085.78,3,11.4,3433.95,3.6,5.0
ORD-100304,2025-01-31,Electronics,North,In-Store,New,Debit Card,CUST-2530,683.98,1,4.2,779.66,3.4,
ORD-103978,2025-01-31,Apparel,West,In-Store,VIP,PayPal,CUST-1018,181.39,1,17.7,177.63,5.0,1.0
ORD-102117,2025-01-31,Home & Garden,North,In-Store,Returning,Credit Card,CUST-3258,100.0,1,5.5,112.44,5.0,1.0
ORD-100288,2025-01-31,Toys,East,In-Store,Returning,PayPal,CUST-2034,51.26,3,9.5,165.59,4.4,1.0
ORD-102835,2025-02-01,Beauty,Central,Online,Returning,Debit Card,CUST-1418,146.69,10,10.1,1569.76,4.0,4.0
ORD-104486,2025-02-01,Home & Garden,North,Online,New,Credit Card,CUST-1119,71.79,1,0.9,84.69,3.9,6.0
ORD-103860,2025-02-01,Apparel,West,Online,New,,CUST-1703,20.95,3,10.7,66.81,3.5,9.0
ORD-104702,2025-02-01,Electronics,East,In-Store,New,PayPal,CUST-1647,267.74,1,4.8,303.4,,1.0
ORD-103940,2025-02-02,Home & Garden,South,Online,New,Credit Card,CUST-2758,273.44,2,1.4,642.12,4.4,5.0
ORD-102153,2025-02-02,Electronics,West,In-Store,VIP,Debit Card,CUST-1707,314.92,1,15.9,315.39,,0.0
ORD-100028,2025-02-02,Beauty,South,In-Store,Returning,PayPal,CUST-2395,8.34,1,2.9,9.64,3.5,0.0
ORD-102774,2025-02-02,Apparel,North,In-Store,Returning,Gift Card,CUST-3282,58.19,2,6.2,130.0,3.8,1.0
ORD-100788,2025-02-02,Electronics,South,In-Store,New,PayPal,CUST-1355,797.21,2,4.0,1822.72,,0.0
ORD-102342,2025-02-02,Apparel,North,Online,VIP,Gift Card,CUST-2936,171.26,2,10.3,365.87,4.1,6.0
ORD-100806,2025-02-02,Electronics,West,Mobile App,Returning,Debit Card,CUST-1738,1143.47,1,8.5,1245.93,5.0,7.0
ORD-100294,2025-02-02,Beauty,East,Online,Returning,Credit Card,CUST-2246,36.93,3,11.5,116.76,3.4,7.0
ORD-102136,2025-02-02,Apparel,East,In-Store,Returning,PayPal,CUST-2971,92.61,1,0.0,110.28,4.0,0.0
ORD-102833,2025-02-02,Electronics,North,In-Store,New,Debit Card,CUST-2176,931.37,10,,10824.78,4.1,0.0
ORD-103631,2025-02-02,Sports,South,Mobile App,Returning,Gift Card,CUST-1466,29.09,2,18.8,56.26,4.1,4.0
ORD-102118,2025-02-03,Home & Garden,East,Online,New,Debit Card,CUST-1861,425.06,1,0.6,503.34,3.8,6.0
ORD-100056,2025-02-03,Electronics,South,Online,VIP,PayPal,CUST-3224,304.41,1,10.6,324.2,4.0,7.0
ORD-100228,2025-02-03,Apparel,East,Online,VIP,Credit Card,CUST-1414,167.02,1,4.5,190.02,4.8,6.0
ORD-104095,2025-02-03,Apparel,South,Online,New,Debit Card,CUST-2752,173.72,3,0.9,615.27,4.5,3.0
ORD-100330,2025-02-03,Apparel,Central,Online,Returning,Debit Card,CUST-1687,180.64,2,4.2,412.32,4.0,8.0
ORD-100982,2025-02-03,Beauty,West,Online,Returning,PayPal,CUST-1631,88.36,1,2.7,102.42,4.4,4.0
ORD-100878,2025-02-04,Home & Garden,South,In-Store,VIP,Credit Card,CUST-2556,170.46,1,12.0,178.77,4.8,2.0
ORD-104128,2025-02-04,Electronics,South,Online,Returning,Credit Card,CUST-2702,118.25,3,8.0,388.96,3.9,5.0
ORD-103476,2025-02-04,Beauty,South,Online,New,Credit Card,CUST-2420,36.25,4,5.8,162.79,3.0,4.0
ORD-104707,2025-02-04,Electronics,South,Online,Returning,Debit Card,CUST-2180,284.02,2,0.0,676.98,4.5,4.0
ORD-103822,2025-02-04,Beauty,East,Online,Returning,Credit Card,CUST-2189,64.51,1,9.6,69.5,3.7,5.0
ORD-101576,2025-02-04,Sports,West,Online,Returning,PayPal,CUST-2935,23.01,1,10.1,24.65,4.1,9.0
ORD-103757,2025-02-04,Electronics,South,Online,VIP,Credit Card,CUST-1876,864.75,10,7.5,9532.98,4.4,7.0
ORD-103827,2025-02-05,Home & Garden,North,In-Store,Returning,PayPal,CUST-1556,464.36,1,2.7,538.69,3.2,2.0
ORD-100991,2025-02-05,Electronics,Central,In-Store,VIP,Debit Card,CUST-1095,453.11,1,12.7,471.62,3.8,4.0
ORD-101322,2025-02-05,Home & Garden,East,Online,Returning,,CUST-2536,486.86,4,6.3,2175.58,5.0,7.0
ORD-103065,2025-02-06,Apparel,South,Mobile App,New,Gift Card,CUST-1857,87.0,1,5.4,98.16,3.7,
ORD-104352,2025-02-06,Sports,South,Online,New,PayPal,CUST-2614,219.78,3,3.1,762.04,4.2,7.0
ORD-102403,2025-02-06,Beauty,East,Online,New,Debit Card,CUST-1457,51.93,1,7.0,57.6,4.0,6.0
ORD-103913,2025-02-06,Toys,East,Mobile App,Returning,Gift Card,CUST-2940,18.08,1,7.9,19.86,4.5,5.0
ORD-104448,2025-02-06,Sports,East,Online,Returning,Debit Card,CUST-1608,228.07,1,0.9,269.58,4.3,4.0
ORD-101496,2025-02-06,Electronics,West,Online,Returning,Debit Card,CUST-2354,177.31,45,14.5,1814.36,3.9,3.0
ORD-104993,2025-02-07,Electronics,West,Online,Returning,Debit Card,CUST-1525,203.34,3,7.1,676.21,4.3,6.0
ORD-102251,2025-02-07,Home & Garden,Central,Online,Returning,Gift Card,CUST-1487,42.84,3,2.6,149.37,4.0,3.0
ORD-101996,2025-02-07,Home & Garden,North,Mobile App,New,Credit Card,CUST-2704,77.55,1,3.1,89.67,,6.0
ORD-103145,2025-02-07,Apparel,South,Online,New,Credit Card,CUST-1089,183.99,2,5.1,416.69,3.6,4.0
ORD-101624,2025-02-08,Toys,Central,In-Store,New,Credit Card,CUST-2529,50.29,2,1.6,118.14,3.5,1.0
ORD-101663,2025-02-08,Apparel,East,In-Store,New,Gift Card,CUST-2770,109.67,2,0.0,261.83,4.9,0.0
ORD-101839,2025-02-08,Beauty,South,Online,Returning,PayPal,CUST-1590,22.52,1,0.4,26.77,4.9,5.0
ORD-100761,2025-02-08,Sports,North,Online,Returning,Debit Card,CUST-3426,339.95,3,12.8,1061.57,,4.0
ORD-104196,2025-02-08,Apparel,West,Online,New,Gift Card,CUST-1857,43.77,2,12.1,91.85,3.2,6.0
ORD-100131,2025-02-08,Home & Garden,West,In-Store,Returning,Credit Card,CUST-2323,191.61,2,13.1,397.52,3.7,0.0
ORD-100654,2025-02-08,Electronics,East,Mobile App,Returning,,CUST-1292,527.17,1,0.0,629.28,4.4,3.0
ORD-102334,2025-02-08,Apparel,West,Mobile App,Returning,Credit Card,CUST-2943,170.51,4,1.5,801.94,3.7,5.0
ORD-103785,2025-02-08,Home & Garden,South,In-Store,New,Credit Card,CUST-1635,371.73,1,,443.73,,1.0
ORD-101221,2025-02-08,Home & Garden,East,Online,Returning,Debit Card,CUST-2973,70.54,1,3.6,81.17,4.8,8.0
ORD-104799,2025-02-09,Sports,North,Online,New,PayPal,CUST-3462,60.42,1,0.0,72.15,4.6,5.0
ORD-101937,2025-02-09,Apparel,West,In-Store,Returning,Gift Card,CUST-1646,131.23,1,0.0,156.71,,0.0
ORD-100033,2025-02-09,Electronics,North,Online,New,PayPal,CUST-2760,145.6,1,5.4,164.48,,5.0
ORD-103597,2025-02-09,Home & Garden,West,Online,Returning,Credit Card,CUST-1314,424.82,2,2.9,985.2,4.3,5.0
ORD-100455,2025-02-09,Apparel,West,Online,New,Gift Card,CUST-2745,156.02,1,9.3,168.99,4.5,7.0
ORD-101364,2025-02-09,Toys,North,Online,Returning,Credit Card,CUST-1866,107.62,2,4.6,245.21,3.0,5.0
ORD-100307,2025-02-09,Sports,South,Mobile App,Returning,PayPal,CUST-1721,163.83,3,1.1,580.47,4.6,6.0
ORD-104922,2025-02-09,Apparel,East,Online,New,PayPal,CUST-2463,154.64,1,0.4,183.93,3.7,4.0
ORD-102585,2025-02-09,Apparel,West,Mobile App,Returning,PayPal,CUST-1317,25.05,3,0.3,89.47,2.2,7.0
ORD-100754,2025-02-09,Electronics,West,In-Store,VIP,PayPal,CUST-1429,1172.0,1,6.9,1303.01,4.0,0.0
ORD-100329,2025-02-09,Sports,North,Online,Returning,Credit Card,CUST-3245,297.86,1,3.9,341.83,2.9,4.0
ORD-104676,2025-02-10,Electronics,South,In-Store,Returning,Gift Card,CUST-3092,1181.48,1,11.0,1256.2,3.9,0.0
ORD-104813,2025-02-10,Sports,East,Mobile App,Returning,Debit Card,CUST-1923,193.77,3,5.6,655.58,3.7,3.0
ORD-100112,2025-02-10,Home & Garden,West,Online,New,Debit Card,CUST-1405,75.1,1,3.1,86.94,4.8,6.0
ORD-102030,2025-02-10,Beauty,East,Online,New,PayPal,CUST-2616,131.71,2,0.0,314.7,3.8,4.0
ORD-101128,2025-02-10,Sports,South,Mobile App,New,Credit Card,CUST-1134,95.87,1,0.0,114.53,4.4,3.0
ORD-104553,2025-02-10,Home & Garden,South,Online,New,Credit Card,CUST-1463,499.05,4,1.7,2344.23,3.0,5.0
ORD-101083,2025-02-10,Sports,North,In-Store,VIP,Debit Card,CUST-2978,152.71,1,19.7,146.5,2.5,0.0
ORD-101257,2025-02-10,Apparel,North,Online,New,Debit Card,CUST-1068,31.0,2,3.6,71.4,4.4,5.0
ORD-101564,2025-02-11,Electronics,North,Online,Returning,PayPal,CUST-2859,527.32,1,8.3,577.91,3.8,4.0
ORD-103660,2025-02-11,Sports,North,Online,New,PayPal,CUST-2619,179.56,4,10.1,771.7,5.0,5.0
ORD-100157,2025-02-11,Home & Garden,West,In-Store,Returning,Credit Card,CUST-3181,105.84,2,6.9,235.53,4.3,0.0
ORD-103175,2025-02-11,Toys,East,Online,Returning,Gift Card,CUST-1350,80.18,1,9.1,87.11,,3.0
ORD-101974,2025-02-12,Home & Garden,South,Online,New,Credit Card,CUST-2523,236.99,1,4.6,270.32,4.3,5.0
ORD-104370,2025-02-12,Sports,North,Mobile App,Returning,Gift Card,CUST-2588,186.55,1,15.5,188.47,4.1,5.0
ORD-100133,2025-02-12,Sports,East,Online,VIP,Debit Card,CUST-2014,343.07,2,5.9,771.96,4.3,6.0
ORD-101002,2025-02-12,Electronics,North,In-Store,Returning,PayPal,CUST-2654,889.33,2,1.5,2094.7,4.5,0.0
ORD-103759,2025-02-13,Apparel,South,Mobile App,New,Debit Card,CUST-1041,105.19,1,0.0,125.82,3.3,7.0
ORD-104614,2025-02-13,Beauty,East,Online,Returning,Credit Card,CUST-3326,38.56,3,20.6,109.86,3.8,6.0
ORD-103610,2025-02-13,Electronics,South,Mobile App,New,Debit Card,CUST-1022,987.98,1,4.2,1132.09,5.0,
ORD-101386,2025-02-13,Toys,North,Mobile App,Returning,Gift Card,CUST-1248,52.74,4,1.6,248.29,4.5,5.0
ORD-103842,2025-02-13,Beauty,South,Online,VIP,PayPal,CUST-2315,54.65,2,14.8,111.38,4.7,5.0
ORD-102061,2025-02-14,Apparel,North,Mobile App,Returning,PayPal,CUST-2484,125.9,3,10.2,405.85,4.1,3.0
ORD-101433,2025-02-14,Electronics,Central,Online,Returning,Debit Card,CUST-1823,805.76,1,13.2,836.88,3.4,5.0
ORD-102425,2025-02-14,Apparel,Central,In-Store,Returning,PayPal,CUST-2933,120.66,1,9.2,131.1,3.9,0.0
ORD-104529,2025-02-14,Beauty,East,Mobile App,Returning,Debit Card,CUST-2550,52.73,5,11.5,279.2,3.6,5.0
ORD-104786,2025-02-14,Beauty,East,In-Store,Returning,Credit Card,CUST-1436,34.17,1,7.3,37.9,4.0,2.0
ORD-101411,2025-02-14,Home & Garden,East,Online,New,PayPal,CUST-3457,32.81,1,2.2,38.4,4.1,9.0
ORD-103214,2025-02-14,Electronics,East,In-Store,Returning,Debit Card,CUST-1601,136.2,1,9.6,147.33,4.4,0.0
